segments.date,customer.id,customer.descriptive_name,campaign.id,campaign.name,campaign.status,campaign.advertising_channel_type,ad_group.id,ad_group.name,ad_group.status,segments.device,segments.ad_network_type,segments.product_item_id,segments.product_title,segments.product_brand,segments.product_type_l1,segments.product_type_l2,ad_group_criterion.keyword.text,ad_group_criterion.keyword.match_type,metrics.impressions,metrics.clicks,metrics.cost_micros,metrics.ctr,metrics.average_cpc,metrics.average_cpm,metrics.conversions,metrics.conversions_value,metrics.all_conversions,metrics.all_conversions_value,metrics.cost_per_conversion,metrics.conversions_from_interactions_rate,metrics.value_per_conversion,metrics.search_impression_share,metrics.search_budget_lost_impression_share,metrics.search_rank_lost_impression_share,metrics.view_through_conversions,metrics.interaction_rate
2025-03-16,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,7654004873,ag_tayt,ENABLED,DESKTOP,SEARCH,SP-GYM-TY-139,Lacoste Pro Dri-FIT Kadın Tayt,Lacoste,Giyim,Tayt,,,86,3,6780000,0.034884,1731818,78837209,0.1,102.24,0.1,112.46,67800000,0.033333,1022.4,0.45,0.07,0.21,4,0.034884
2025-03-16,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,9973885726,ag_ceket,ENABLED,DESKTOP,SEARCH,SP-GYM-CK-102,Under Armour Run Favorite Kadın Ceket,Under Armour,Giyim,Ceket,,,34,1,9550000,0.029412,5202267,280882352,0.0,0.0,0.0,0.0,95500000,0.0,0.0,0.79,0.04,0.23,0,0.029412
2025-03-16,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,9848905784,ag_tayt,ENABLED,DESKTOP,SEARCH,SP-GYM-TY-136,New Balance Pro Dri-FIT Erkek Tayt,New Balance,Giyim,Tayt,,,76,2,12250000,0.026316,4916293,161184210,0.1,99.18,0.1,109.1,122500000,0.05,991.8,0.53,0.11,0.22,3,0.026316
2025-03-16,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,4649747587,ag_tişört,ENABLED,MOBILE,SEARCH,SP-GYM-TS-016,New Balance Cotton Logo Kadın Tişört,New Balance,Giyim,Tişört,,,74,2,7260000,0.027027,2479532,98108108,0.0,0.0,0.0,0.0,72600000,0.0,0.0,0.79,0.15,0.19,0,0.027027
2025-03-16,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,8559000193,ag_tişört,ENABLED,MOBILE,SEARCH,SP-GYM-TS-023,Vans Tech Erkek Antrenman Tişört,Vans,Giyim,Tişört,,,79,3,12200000,0.037975,3730692,154430379,0.1,74.63,0.1,82.09,121999999,0.033333,746.3,0.28,0.09,0.19,5,0.037975
2025-03-16,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,3565412616,ag_eşofman_altı,ENABLED,MOBILE,SEARCH,SP-GYM-EA-051,Adidas Essentials Fleece Erkek Eşofman Altı,Adidas,Giyim,Eşofman Altı,,,25,1,6230000,0.04,5552481,249200000,0.0,0.0,0.0,0.0,62300000,0.0,0.0,0.61,0.03,0.18,3,0.04
2025-03-16,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,7445161772,ag_eşofman_takımı,ENABLED,DESKTOP,SEARCH,SP-GYM-ET-070,Under Armour Basic 3-Stripes Kadın Eşofman Takımı,Under Armour,Giyim,Eşofman Takımı,,,49,2,10210000,0.040816,4427684,208367346,0.0,0.0,0.0,0.0,102100000,0.0,0.0,0.61,0.05,0.23,3,0.040816
2025-03-16,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,116623561,ag_tişört,ENABLED,MOBILE,SEARCH,SP-GYM-TS-002,Adidas Sportswear Essential Kadın Tişört,Adidas,Giyim,Tişört,,,20,1,7640000,0.05,5707927,382000000,0.0,0.0,0.0,0.0,76399999,0.0,0.0,0.5,0.03,0.1,4,0.05
2025-03-16,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,7277432056,ag_eşofman_takımı,ENABLED,MOBILE,SEARCH,SP-GYM-ET-069,Under Armour Basic 3-Stripes Erkek Eşofman Takımı,Under Armour,Giyim,Eşofman Takımı,,,56,2,6690000,0.035714,2244862,119464285,0.0,0.0,0.0,0.0,66900000,0.0,0.0,0.28,0.04,0.1,2,0.035714
2025-03-16,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,2344056389,ag_eşofman_altı,ENABLED,MOBILE,SEARCH,SP-GYM-EA-047,Lacoste Sportswear Club Erkek Eşofman Altı,Lacoste,Giyim,Eşofman Altı,,,161,2,11740000,0.012422,5702812,72919254,0.1,141.67,0.1,155.84,117399999,0.05,1416.7,0.65,0.08,0.13,2,0.012422
2025-03-16,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,754847498,ag_forma,ENABLED,MOBILE,SEARCH,SP-GYM-FR-133,Adidas Trabzonspor 2024/25 İç Saha Forması,Adidas,Giyim,Forma,,,150,2,7400000,0.013333,2655115,49333333,0.1,140.48,0.1,154.53,74000000,0.05,1404.8,0.54,0.13,0.2,4,0.013333
2025-03-16,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,9137253416,ag_şort,ENABLED,DESKTOP,SEARCH,SP-GYM-SR-110,Hummel Aeroready Kadın Şort,Hummel,Giyim,Şort,,,135,3,13980000,0.022222,3629088,103555555,0.1,86.49,0.1,95.14,139799999,0.033333,864.9,0.41,0.1,0.16,2,0.022222
2025-03-16,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,7910916280,ag_tişört,ENABLED,TABLET,SEARCH,SP-GYM-TS-008,Vans Trefoil Essentials Kadın Tişört,Vans,Giyim,Tişört,,,215,9,13210000,0.04186,1395743,61441860,0.4,371.69,0.4,408.86,33025000,0.044444,929.22,0.23,0.13,0.14,5,0.04186
2025-03-16,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,9748058739,ag_tayt,ENABLED,DESKTOP,SEARCH,SP-GYM-TY-134,Jack & Jones Pro Dri-FIT Erkek Tayt,Jack & Jones,Giyim,Tayt,,,177,8,12580000,0.045198,1570273,71073446,0.1,131.81,0.1,144.99,125800000,0.0125,1318.1,0.76,0.1,0.08,4,0.045198
2025-03-16,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,5941323037,ag_eşofman_altı,ENABLED,MOBILE,SEARCH,SP-GYM-EA-050,Vans Sportswear Club Kadın Eşofman Altı,Vans,Giyim,Eşofman Altı,,,45,2,6290000,0.044444,3017483,139777777,0.1,103.33,0.1,113.66,62900000,0.05,1033.3,0.49,0.03,0.24,5,0.044444
2025-03-16,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,3542243854,ag_eşofman_altı,ENABLED,DESKTOP,SEARCH,SP-GYM-EA-059,Jack & Jones Cotton Go Erkek Eşofman Altı,Jack & Jones,Giyim,Eşofman Altı,,,60,3,14140000,0.05,4015706,235666666,0.1,116.49,0.1,128.14,141400000,0.033333,1164.9,0.4,0.12,0.24,3,0.05
2025-03-16,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,1755489356,ag_eşofman_altı,ENABLED,TABLET,SEARCH,SP-GYM-EA-052,Adidas Essentials Fleece Kadın Eşofman Altı,Adidas,Giyim,Eşofman Altı,,,413,9,12320000,0.021792,1264147,29830508,0.2,273.07,0.2,300.38,61600000,0.022222,1365.35,0.44,0.12,0.06,4,0.021792
2025-03-16,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,1390978690,ag_tişört,ENABLED,MOBILE,SEARCH,SP-GYM-TS-007,Vans Trefoil Essentials Erkek Tişört,Vans,Giyim,Tişört,,,219,9,21530000,0.041096,2200416,98310502,0.3,167.38,0.3,184.12,71766666,0.033333,557.93,,,,4,0.041096
2025-03-16,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,7716651045,ag_sneaker,ENABLED,MOBILE,SEARCH,SP-AYK-SN-073,Lacoste Club C 85 Erkek Sneaker,Lacoste,Ayakkabı,Sneaker,,,1369,15,19650000,0.010957,1254404,14353542,0.5,938.24,0.6,1032.06,39300000,0.033333,1876.48,,,,3,0.010957
2025-03-16,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,4597066095,ag_sweatshirt,ENABLED,DESKTOP,YOUTUBE_WATCH,SP-GYM-SW-041,Jack & Jones Core Logo Erkek Hoodie,Jack & Jones,Giyim,Sweatshirt,,,162,4,8590000,0.024691,2091308,53024691,0.1,134.32,0.1,147.75,85899999,0.025,1343.2,,,,3,0.024691
2025-03-16,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,9619375963,ag_terlik,ENABLED,DESKTOP,SEARCH,SP-AYK-TR-155,Adidas Adilette Comfort Unisex Terlik,Adidas,Ayakkabı,Terlik,,,1009,20,28620000,0.019822,1376638,28364717,0.8,1062.76,0.9,1169.04,35775000,0.04,1328.45,,,,0,0.019822
2025-03-16,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,903120741,ag_sweatshirt,ENABLED,MOBILE,YOUTUBE_WATCH,SP-GYM-SW-044,Columbia Core Logo Kadın Hoodie,Columbia,Giyim,Sweatshirt,,,56,2,16230000,0.035714,5566236,289821428,0.1,99.14,0.1,109.05,162299999,0.05,991.4,,,,2,0.035714
2025-03-16,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,7956669437,ag_eşofman_takımı,ENABLED,MOBILE,YOUTUBE_WATCH,SP-GYM-ET-063,The North Face Sportswear Sport Essentials Erkek Eşofman Takımı,The North Face,Giyim,Eşofman Takımı,,,559,8,27290000,0.014311,3220480,48819320,0.4,821.37,0.4,903.51,68225000,0.05,2053.42,,,,4,0.014311
2025-03-16,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,3955805369,ag_şapka,ENABLED,MOBILE,SEARCH,SP-AKS-SP-038,The North Face Baseball Cap Kadın Şapka,The North Face,Aksesuar,Şapka,,,40,1,5180000,0.025,4580220,129500000,0.0,0.0,0.0,0.0,51800000,0.0,0.0,,,,0,0.025
2025-03-16,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,5675947224,ag_koşu_ayakkabısı,ENABLED,DESKTOP,YOUTUBE_WATCH,SP-AYK-KS-022,Converse Fresh Foam X 1080v13 Kadın Koşu Ayakkabısı,Converse,Ayakkabı,Koşu Ayakkabısı,,,320,6,10310000,0.01875,1484081,32218750,0.3,1216.75,0.3,1338.43,34366666,0.05,4055.83,,,,4,0.01875
2025-03-16,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,2709610331,ag_forma,ENABLED,DESKTOP,CONTENT,SP-GYM-FR-123,Under Armour Galatasaray 2024/25 İç Saha Forması,Under Armour,Giyim,Forma,,,144,6,25460000,0.041667,3764260,176805555,0.3,486.64,0.3,535.3,84866666,0.05,1622.13,,,,1,0.041667
2025-03-16,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,8875767963,ag_halı_saha_ayakkabısı,ENABLED,MOBILE,CONTENT,SP-AYK-HS-103,Salomon Future 7 Play TT Erkek Halı Saha,Salomon,Ayakkabı,Halı Saha Ayakkabısı,,,193,4,21120000,0.020725,4990478,109430051,0.2,330.68,0.2,363.75,105600000,0.05,1653.4,,,,3,0.020725
2025-03-16,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,2933161390,ag_koşu_ayakkabısı,ENABLED,MOBILE,SEARCH,SP-AYK-KS-014,Asics Ultraboost Light Kadın Koşu Ayakkabısı,Asics,Ayakkabı,Koşu Ayakkabısı,,,381,11,25890000,0.028871,2333469,67952755,0.2,936.88,0.2,1030.57,129449999,0.018182,4684.4,,,,0,0.028871
2025-03-16,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,4844053722,ag_voleybol_ayakkabısı,ENABLED,DESKTOP,CONTENT,SP-AYK-VL-172,Columbia Gel-Task MT 3 Kadın Voleybol Ayakkabısı,Columbia,Ayakkabı,Voleybol Ayakkabısı,,,98,2,6770000,0.020408,2331494,69081632,0.1,174.84,0.1,192.32,67699999,0.05,1748.4,,,,3,0.020408
2025-03-16,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,8767823633,ag_şapka,ENABLED,MOBILE,SEARCH,SP-AKS-SP-035,U.S. Polo Assn. Baseball Cap Kadın Şapka,U.S. Polo Assn.,Aksesuar,Şapka,,,192,3,20400000,0.015625,5993117,106250000,0.0,0.0,0.0,0.0,203999999,0.0,0.0,,,,2,0.015625
2025-03-16,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,5114866780,ag_jean,ENABLED,MOBILE,CONTENT,SP-GYM-JN-115,Adidas 501 Original Fit Erkek Jean,Adidas,Giyim,Jean,,,92,3,19530000,0.032609,5877282,212282608,0.1,220.17,0.1,242.19,195300000,0.033333,2201.7,,,,3,0.032609
2025-03-16,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,5148285009,ag_eşofman_takımı,ENABLED,MOBILE,YOUTUBE_WATCH,SP-GYM-ET-067,Puma Basic 3-Stripes Erkek Eşofman Takımı,Puma,Giyim,Eşofman Takımı,,,101,4,13040000,0.039604,2628863,129108910,0.1,230.4,0.1,253.44,130399999,0.025,2304.0,,,,4,0.039604
2025-03-16,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,1217151541,ag_şapka,ENABLED,MOBILE,YOUTUBE_WATCH,SP-AKS-SP-028,Adidas H86 Futura Washed Erkek Şapka,Adidas,Aksesuar,Şapka,,,89,4,14090000,0.044944,3315650,158314606,0.1,63.51,0.1,69.86,140899999,0.025,635.1,,,,2,0.044944
2025-03-16,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,4066986431,ag_eşofman_altı,ENABLED,DESKTOP,CONTENT,SP-GYM-EA-048,Lacoste Sportswear Club Kadın Eşofman Altı,Lacoste,Giyim,Eşofman Altı,,,646,11,17870000,0.017028,1568973,27662538,0.5,452.9,0.6,498.19,35740000,0.045455,905.8,,,,2,0.017028
2025-03-16,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,2638343088,ag_sneaker,ENABLED,DESKTOP,SEARCH,SP-AYK-SN-069,Nike Club C 85 Erkek Sneaker,Nike,Ayakkabı,Sneaker,,,227,7,26080000,0.030837,3588859,114889867,0.2,271.43,0.2,298.57,130399999,0.028571,1357.15,,,,5,0.030837
2025-03-16,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,4795717464,ag_forma,ENABLED,MOBILE,CONTENT,SP-GYM-FR-129,U.S. Polo Assn. Beşiktaş 2024/25 İç Saha Forması,U.S. Polo Assn.,Giyim,Forma,,,72,3,10980000,0.041667,2969133,152500000,0.1,166.81,0.1,183.49,109800000,0.033333,1668.1,,,,4,0.041667
2025-03-16,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,8070788595,ag_ceket,ENABLED,DESKTOP,SEARCH,SP-GYM-CK-098,Puma Sportswear Windrunner Kadın Rüzgarlık,Puma,Giyim,Ceket,,,143,6,27600000,0.041958,3980630,193006993,0.2,491.55,0.2,540.71,138000000,0.033333,2457.75,,,,3,0.041958
2025-03-16,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,3969100338,ag_sneaker,ENABLED,MOBILE,SEARCH,SP-AYK-SN-068,Salomon Suede Classic XXI Kadın Sneaker,Salomon,Ayakkabı,Sneaker,,,144,7,14000000,0.048611,1981159,97222222,0.2,378.87,0.2,416.76,70000000,0.028571,1894.35,,,,4,0.048611
2025-03-16,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,623267441,ag_sneaker,ENABLED,DESKTOP,YOUTUBE_WATCH,SP-AYK-SN-043,Columbia Stan Smith Unisex Sneaker,Columbia,Ayakkabı,Sneaker,,,361,6,15610000,0.01662,2583403,43240997,0.3,717.84,0.3,789.62,52033333,0.05,2392.8,,,,0,0.01662
2025-03-16,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,9015617795,ag_günlük_ayakkabı,ENABLED,DESKTOP,SEARCH,SP-AYK-GN-081,Hummel Tanjun Erkek Günlük Ayakkabı,Hummel,Ayakkabı,Günlük Ayakkabı,,,585,15,18590000,0.025641,1180510,31777777,0.3,429.18,0.3,472.1,61966666,0.02,1430.6,,,,5,0.025641
2025-03-16,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,4825196101,ag_şapka,ENABLED,DESKTOP,SEARCH,SP-AKS-SP-029,Adidas H86 Futura Washed Kadın Şapka,Adidas,Aksesuar,Şapka,,,40,2,6510000,0.05,3056396,162750000,0.1,62.57,0.1,68.83,65099999,0.05,625.7,,,,3,0.05
2025-03-16,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,424124337,ag_eşofman_takımı,ENABLED,MOBILE,YOUTUBE_WATCH,SP-GYM-ET-065,Jack & Jones Sportswear Sport Essentials Erkek Eşofman Takımı,Jack & Jones,Giyim,Eşofman Takımı,,,81,4,6390000,0.049383,1336407,78888888,0.1,300.9,0.1,330.99,63899999,0.025,3009.0,,,,0,0.049383
2025-03-16,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,6645817863,ag_günlük_ayakkabı,ENABLED,DESKTOP,CONTENT,SP-AYK-GN-091,Columbia Go Walk 7 Erkek Günlük Ayakkabı,Columbia,Ayakkabı,Günlük Ayakkabı,,,270,12,17950000,0.044444,1424384,66481481,0.3,510.26,0.3,561.29,59833333,0.025,1700.87,,,,0,0.044444
2025-03-16,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,3740004613,ag_mont,ENABLED,MOBILE,YOUTUBE_WATCH,SP-GYM-MN-071,Jack & Jones Sportswear Windrunner Erkek Mont,Jack & Jones,Giyim,Mont,,,125,6,17310000,0.048,2884418,138480000,0.2,460.59,0.2,506.65,86549999,0.033333,2302.95,,,,3,0.048
2025-03-16,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,4953460611,ag_sneaker,ENABLED,MOBILE,SEARCH,SP-AYK-SN-047,Nike Old Skool Erkek Sneaker,Nike,Ayakkabı,Sneaker,,,177,8,28950000,0.045198,3611545,163559322,0.4,652.94,0.4,718.23,72375000,0.05,1632.35,,,,0,0.045198
2025-03-16,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,5668806660,ag_çorap,ENABLED,DESKTOP,CONTENT,SP-AKS-CR-010,Adidas Everyday Cushioned 3'lü Erkek Çorap,Adidas,Aksesuar,Çorap,,,68,3,5890000,0.044118,1774376,86617647,0.1,33.7,0.1,37.07,58899999,0.033333,337.0,,,,2,0.044118
2025-03-16,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,7301589908,ag_ceket,ENABLED,MOBILE,SEARCH,SP-GYM-CK-095,Vans Sportswear Windrunner Erkek Rüzgarlık,Vans,Giyim,Ceket,,,344,13,19260000,0.037791,1471503,55988372,0.6,1191.21,0.7,1310.33,32100000,0.046154,1985.35,,,,3,0.037791
2025-03-16,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,8559000193,ag_tişört,ENABLED,DESKTOP,SEARCH,SP-GYM-TS-023,Vans Tech Erkek Antrenman Tişört,Vans,Giyim,Tişört,,,210,3,17650000,0.014286,4890754,84047619,0.1,79.44,0.1,87.38,176499999,0.033333,794.4,,,,1,0.014286
2025-03-16,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,2556677805,ag_eşofman_altı,ENABLED,DESKTOP,SEARCH,SP-GYM-EA-054,Converse Essentials Fleece Kadın Eşofman Altı,Converse,Giyim,Eşofman Altı,,,459,5,28880000,0.010893,5265346,62919389,0.1,80.14,0.1,88.15,288799999,0.02,801.4,,,,2,0.010893
2025-03-16,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,7926190798,ag_günlük_ayakkabı,ENABLED,MOBILE,CONTENT,SP-AYK-GN-080,Lacoste Tanjun Kadın Günlük Ayakkabı,Lacoste,Ayakkabı,Günlük Ayakkabı,,,113,5,17780000,0.044248,3298601,157345132,0.1,189.23,0.1,208.15,177800000,0.02,1892.3,,,,2,0.044248
2025-03-16,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,3254083108,ag_sneaker,ENABLED,DESKTOP,SEARCH,SP-AYK-SN-032,Hummel Air Force 1 '07 Kadın Sneaker,Hummel,Ayakkabı,Sneaker,,,99,3,10030000,0.030303,2729651,101313131,0.1,313.09,0.1,344.4,100299999,0.033333,3130.9,,,,3,0.030303
2025-03-16,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,1501128277,ag_şort,ENABLED,DESKTOP,YOUTUBE_WATCH,SP-GYM-SR-106,Converse Dri-FIT Challenger Erkek Koşu Şort,Converse,Giyim,Şort,,,312,10,11790000,0.032051,1099119,37788461,0.4,239.19,0.4,263.11,29474999,0.04,597.97,,,,2,0.032051
2025-03-16,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,438040801,ag_fitness_ekipmanı,ENABLED,MOBILE,CONTENT,SP-SML-FE-014,Hummel Yoga Matı 4mm,Hummel,Spor Malzemeleri,Fitness Ekipmanı,,,69,2,11650000,0.028986,4756766,168840579,0.0,0.0,0.0,0.0,116500000,0.0,0.0,,,,1,0.028986
2025-03-16,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,3938059899,ag_krampon,ENABLED,MOBILE,SEARCH,SP-AYK-KR-110,Skechers Copa Pure II Elite FG Erkek Krampon,Skechers,Ayakkabı,Krampon,,,250,4,22440000,0.016,4958148,89760000,0.1,427.28,0.1,470.01,224400000,0.025,4272.8,,,,1,0.016
2025-03-16,1234567890,Sporthink TR,5360672317,SP_Google_Display_Remarketing,ENABLED,DISPLAY,1857504670,display_remarketing_all,ENABLED,DESKTOP,CONTENT,,,,,,,,26006,82,202000000,0.003153,2463414,7767438,1.3,2486.91,1.5,2859.95,155384615,0.015854,1913.01,,,,9,0.003153
2025-03-16,1234567890,Sporthink TR,9718436538,SP_Google_Search_SporGiyim,ENABLED,SEARCH,5398129193,eşofman_takımı_exact,ENABLED,MOBILE,SEARCH,,,,,,eşofman takımı,EXACT,218,9,26239200,0.041284,2702218,120319148,0.5,698.11,0.6,748.36,50266666,0.055556,1337.38,0.61,0.18,0.21,1,0.041284
2025-03-16,1234567890,Sporthink TR,9718436538,SP_Google_Search_SporGiyim,ENABLED,SEARCH,5398129193,eşofman_takımı_exact,ENABLED,DESKTOP,SEARCH,,,,,,eşofman takımı,EXACT,131,5,15833999,0.038168,2702218,120319148,0.3,421.27,0.3,458.45,50266666,0.06,1337.38,0.61,0.18,0.21,1,0.038168
2025-03-16,1234567890,Sporthink TR,9718436538,SP_Google_Search_SporGiyim,ENABLED,SEARCH,5398129193,eşofman_takımı_exact,ENABLED,TABLET,SEARCH,,,,,,eşofman takımı,EXACT,26,1,3166800,0.038462,2702218,120319148,0.1,84.25,0.1,90.19,50266666,0.1,1337.38,0.61,0.18,0.21,1,0.038462
2025-03-16,1234567890,Sporthink TR,9718436538,SP_Google_Search_SporGiyim,ENABLED,SEARCH,2860919455,nike_eşofman_exact,ENABLED,MOBILE,SEARCH,,,,,,nike eşofman,EXACT,107,5,26877200,0.046729,4273569,249139784,0.2,349.22,0.2,393.71,115850000,0.04,1505.27,0.27,0.05,0.68,1,0.046729
2025-03-16,1234567890,Sporthink TR,9718436538,SP_Google_Search_SporGiyim,ENABLED,SEARCH,2860919455,nike_eşofman_exact,ENABLED,DESKTOP,SEARCH,,,,,,nike eşofman,EXACT,65,3,16218999,0.046154,4273569,249139784,0.1,210.74,0.1,222.68,115850000,0.033333,1505.27,0.27,0.05,0.68,1,0.046154
2025-03-16,1234567890,Sporthink TR,9718436538,SP_Google_Search_SporGiyim,ENABLED,SEARCH,2860919455,nike_eşofman_exact,ENABLED,TABLET,SEARCH,,,,,,nike eşofman,EXACT,13,0,3243800,0.0,4273569,249139784,0.0,42.15,0.0,50.55,115850000,0.0,1505.27,0.27,0.05,0.68,1,0.0
2025-03-16,1234567890,Sporthink TR,9718436538,SP_Google_Search_SporGiyim,ENABLED,SEARCH,150482670,adidas_sweatshirt_phrase,ENABLED,MOBILE,SEARCH,,,,,,adidas sweatshirt,PHRASE,172,6,32369799,0.034884,4661399,187281879,0.3,218.69,0.3,239.74,111620000,0.05,754.1,0.47,0.08,0.45,0,0.034884
2025-03-16,1234567890,Sporthink TR,9718436538,SP_Google_Search_SporGiyim,ENABLED,SEARCH,150482670,adidas_sweatshirt_phrase,ENABLED,DESKTOP,SEARCH,,,,,,adidas sweatshirt,PHRASE,104,3,19533500,0.028846,4661399,187281879,0.2,131.97,0.2,147.5,111620000,0.066667,754.1,0.47,0.08,0.45,0,0.028846
2025-03-16,1234567890,Sporthink TR,9718436538,SP_Google_Search_SporGiyim,ENABLED,SEARCH,150482670,adidas_sweatshirt_phrase,ENABLED,TABLET,SEARCH,,,,,,adidas sweatshirt,PHRASE,20,0,3906700,0.0,4661399,187281879,0.0,26.39,0.0,28.48,111620000,0.0,754.1,0.47,0.08,0.45,0,0.0
2025-03-16,1234567890,Sporthink TR,9718436538,SP_Google_Search_SporGiyim,ENABLED,SEARCH,8265785928,erkek_mont_broad,ENABLED,MOBILE,SEARCH,,,,,,erkek mont,BROAD,122,5,29359599,0.040984,4936601,239905213,0.2,170.33,0.2,196.06,126549999,0.04,734.17,0.79,0.14,0.07,1,0.040984
2025-03-16,1234567890,Sporthink TR,9718436538,SP_Google_Search_SporGiyim,ENABLED,SEARCH,8265785928,erkek_mont_broad,ENABLED,DESKTOP,SEARCH,,,,,,erkek mont,BROAD,73,3,17717000,0.041096,4936601,239905213,0.1,102.78,0.1,121.69,126549999,0.033333,734.17,0.79,0.14,0.07,1,0.041096
2025-03-16,1234567890,Sporthink TR,9718436538,SP_Google_Search_SporGiyim,ENABLED,SEARCH,8265785928,erkek_mont_broad,ENABLED,TABLET,SEARCH,,,,,,erkek mont,BROAD,14,0,3543400,0.0,4936601,239905213,0.0,20.56,0.0,22.64,126549999,0.0,734.17,0.79,0.14,0.07,1,0.0
